elec_date,county_name,entity_description,race_number,race_description,race_party,tot_race_prec,race_prec_reporting,cand_number,cand_name,cand_party,cand_absmail_votes,cand_early_votes,cand_elecday_votes,cand_tot_votes
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,1,DONALD J. TRUMP,REP,15,24,446,485
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,2,RAND PAUL,REP,0,0,3,3
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,4,MARCO RUBIO,REP,5,20,180,205
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,6,TED CRUZ,REP,8,16,335,359
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,7,JEB BUSH,REP,0,1,3,4
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,9,MIKE HUCKABEE,REP,0,0,4,4
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,10,BEN CARSON,REP,0,2,100,102
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,MARSHALL,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,12,JOHN R. KASICH,REP,0,2,23,25
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,1,MICHAEL A. STEINBERG,DEM,2,8,65,75
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,2,BERNIE SANDERS,DEM,26,71,2047,2144
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,3,KEITH JUDD,DEM,1,0,68,69
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,4,HILLARY CLINTON,DEM,27,74,1558,1659
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,5,ROQUE ROCKY DE LA FUENTE,DEM,0,3,40,43
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,6,MARTIN J. O'MALLEY,DEM,2,4,98,104
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,27,27,7,STAR LOCKE,DEM,1,2,53,56
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,1,DONALD J. TRUMP,REP,24,77,1469,1570
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,2,RAND PAUL,REP,1,0,10,11
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,3,CARLY FIORINA,REP,2,0,0,2
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,4,MARCO RUBIO,REP,14,42,889,945
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,5,RICK SANTORUM,REP,0,0,3,3
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,6,TED CRUZ,REP,16,68,1363,1447
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,7,JEB BUSH,REP,0,0,11,11
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,8,CHRIS CHRISTIE,REP,0,0,4,4
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,9,MIKE HUCKABEE,REP,0,0,13,13
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,10,BEN CARSON,REP,1,14,331,346
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,11,LINDSEY GRAHAM,REP,0,0,2,2
03/01/2016,MAYES,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,27,27,12,JOHN R. KASICH,REP,2,8,84,94
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,1,MICHAEL A. STEINBERG,DEM,0,2,41,43
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,2,BERNIE SANDERS,DEM,41,83,1741,1865
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,3,KEITH JUDD,DEM,1,1,42,44
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,4,HILLARY CLINTON,DEM,36,37,1084,1157
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,17,17
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,6,MARTIN J. O'MALLEY,DEM,1,0,105,106
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,26,26,7,STAR LOCKE,DEM,3,2,27,32
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,1,DONALD J. TRUMP,REP,50,87,1621,1758
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,2,RAND PAUL,REP,2,0,18,20
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,3,CARLY FIORINA,REP,0,0,5,5
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,4,MARCO RUBIO,REP,18,64,1178,1260
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,6,TED CRUZ,REP,33,61,2390,2484
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,7,JEB BUSH,REP,1,2,24,27
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,8,CHRIS CHRISTIE,REP,0,0,6,6
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,9,MIKE HUCKABEE,REP,2,1,11,14
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,10,BEN CARSON,REP,12,9,381,402
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,11,LINDSEY GRAHAM,REP,0,0,1,1
03/01/2016,MCCLAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,26,26,12,JOHN R. KASICH,REP,7,6,124,137
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,1,MICHAEL A. STEINBERG,DEM,5,0,79,84
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,2,BERNIE SANDERS,DEM,11,39,1264,1314
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,3,KEITH JUDD,DEM,0,0,106,106
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,4,HILLARY CLINTON,DEM,6,28,678,712
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,53,54
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,6,MARTIN J. O'MALLEY,DEM,2,6,151,159
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,30,30,7,STAR LOCKE,DEM,2,6,75,83
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,1,DONALD J. TRUMP,REP,8,30,434,472
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,2,RAND PAUL,REP,0,1,1,2
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,3,CARLY FIORINA,REP,0,0,2,2
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,4,MARCO RUBIO,REP,3,19,199,221
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,5,RICK SANTORUM,REP,0,0,2,2
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,6,TED CRUZ,REP,4,21,448,473
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,7,JEB BUSH,REP,1,2,5,8
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,8,CHRIS CHRISTIE,REP,0,0,1,1
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,9,MIKE HUCKABEE,REP,2,0,12,14
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,10,BEN CARSON,REP,2,5,117,124
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,MCCURTAIN,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,30,30,12,JOHN R. KASICH,REP,1,1,39,41
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,1,MICHAEL A. STEINBERG,DEM,0,7,62,69
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,2,BERNIE SANDERS,DEM,10,47,1206,1263
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,3,KEITH JUDD,DEM,0,0,47,47
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,4,HILLARY CLINTON,DEM,12,38,973,1023
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,5,ROQUE ROCKY DE LA FUENTE,DEM,2,0,22,24
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,6,MARTIN J. O'MALLEY,DEM,1,1,85,87
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,14,14,7,STAR LOCKE,DEM,0,3,29,32
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,1,DONALD J. TRUMP,REP,10,16,547,573
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,2,RAND PAUL,REP,1,0,2,3
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,3,CARLY FIORINA,REP,0,0,1,1
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,4,MARCO RUBIO,REP,2,12,284,298
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,6,TED CRUZ,REP,11,34,430,475
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,7,JEB BUSH,REP,1,0,4,5
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,8,CHRIS CHRISTIE,REP,0,0,2,2
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,9,MIKE HUCKABEE,REP,0,0,3,3
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,10,BEN CARSON,REP,0,0,78,78
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,MCINTOSH,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,14,14,12,JOHN R. KASICH,REP,0,1,38,39
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,1,MICHAEL A. STEINBERG,DEM,1,0,34,35
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,2,BERNIE SANDERS,DEM,11,37,861,909
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,3,KEITH JUDD,DEM,0,3,37,40
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,4,HILLARY CLINTON,DEM,8,41,495,544
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,24,25
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,6,MARTIN J. O'MALLEY,DEM,1,4,72,77
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,10,10,7,STAR LOCKE,DEM,1,2,32,35
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,1,DONALD J. TRUMP,REP,2,20,324,346
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,2,RAND PAUL,REP,0,1,6,7
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,4,MARCO RUBIO,REP,2,12,188,202
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,5,RICK SANTORUM,REP,0,0,0,0
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,6,TED CRUZ,REP,10,17,314,341
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,7,JEB BUSH,REP,0,0,4,4
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,8,CHRIS CHRISTIE,REP,0,0,0,0
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,9,MIKE HUCKABEE,REP,0,0,2,2
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,10,BEN CARSON,REP,1,5,68,74
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,11,LINDSEY GRAHAM,REP,0,0,0,0
03/01/2016,MURRAY,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,10,10,12,JOHN R. KASICH,REP,0,1,12,13
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,1,MICHAEL A. STEINBERG,DEM,1,6,145,152
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,2,BERNIE SANDERS,DEM,30,130,3355,3515
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,3,KEITH JUDD,DEM,1,2,103,106
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,4,HILLARY CLINTON,DEM,47,180,3156,3383
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,5,ROQUE ROCKY DE LA FUENTE,DEM,1,2,71,74
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,6,MARTIN J. O'MALLEY,DEM,2,15,170,187
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,33,33,7,STAR LOCKE,DEM,1,8,119,128
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,1,DONALD J. TRUMP,REP,25,87,1366,1478
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,2,RAND PAUL,REP,0,0,14,14
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,3,CARLY FIORINA,REP,0,1,2,3
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,4,MARCO RUBIO,REP,9,74,1360,1443
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,5,RICK SANTORUM,REP,0,1,3,4
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,6,TED CRUZ,REP,16,91,1458,1565
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,7,JEB BUSH,REP,0,0,14,14
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,8,CHRIS CHRISTIE,REP,2,0,5,7
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,9,MIKE HUCKABEE,REP,1,0,17,18
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,10,BEN CARSON,REP,3,19,324,346
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,11,LINDSEY GRAHAM,REP,0,1,2,3
03/01/2016,MUSKOGEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,33,33,12,JOHN R. KASICH,REP,2,10,132,144
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,1,MICHAEL A. STEINBERG,DEM,2,3,18,23
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,2,BERNIE SANDERS,DEM,7,53,503,563
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,3,KEITH JUDD,DEM,0,2,15,17
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,4,HILLARY CLINTON,DEM,9,34,320,363
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,5,ROQUE ROCKY DE LA FUENTE,DEM,0,0,12,12
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,6,MARTIN J. O'MALLEY,DEM,0,3,28,31
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,12,12,7,STAR LOCKE,DEM,0,2,17,19
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,1,DONALD J. TRUMP,REP,13,85,496,594
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,2,RAND PAUL,REP,0,0,2,2
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,3,CARLY FIORINA,REP,1,0,3,4
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,4,MARCO RUBIO,REP,5,63,398,466
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,5,RICK SANTORUM,REP,0,0,4,4
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,6,TED CRUZ,REP,6,48,547,601
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,7,JEB BUSH,REP,1,3,10,14
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,8,CHRIS CHRISTIE,REP,0,0,2,2
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,9,MIKE HUCKABEE,REP,0,2,10,12
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,10,BEN CARSON,REP,3,7,116,126
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,11,LINDSEY GRAHAM,REP,1,0,1,2
03/01/2016,NOBLE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,12,12,12,JOHN R. KASICH,REP,2,13,47,62
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,1,MICHAEL A. STEINBERG,DEM,2,1,24,27
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,2,BERNIE SANDERS,DEM,8,23,499,530
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,3,KEITH JUDD,DEM,0,1,15,16
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,4,HILLARY CLINTON,DEM,11,18,377,406
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,9,10
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,6,MARTIN J. O'MALLEY,DEM,2,3,43,48
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,11,11,7,STAR LOCKE,DEM,1,1,24,26
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,1,DONALD J. TRUMP,REP,8,24,398,430
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,2,RAND PAUL,REP,0,0,3,3
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,4,MARCO RUBIO,REP,8,12,241,261
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,5,RICK SANTORUM,REP,0,0,1,1
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,6,TED CRUZ,REP,6,24,418,448
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,7,JEB BUSH,REP,0,0,5,5
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,8,CHRIS CHRISTIE,REP,0,0,1,1
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,9,MIKE HUCKABEE,REP,0,0,5,5
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,10,BEN CARSON,REP,6,5,77,88
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,11,LINDSEY GRAHAM,REP,1,0,1,2
03/01/2016,NOWATA,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,11,11,12,JOHN R. KASICH,REP,0,4,27,31
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,1,MICHAEL A. STEINBERG,DEM,1,2,16,19
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,2,BERNIE SANDERS,DEM,10,26,565,601
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,3,KEITH JUDD,DEM,0,0,18,18
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,4,HILLARY CLINTON,DEM,18,21,382,421
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,5,ROQUE ROCKY DE LA FUENTE,DEM,0,1,17,18
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,6,MARTIN J. O'MALLEY,DEM,0,1,39,40
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",11001,FOR PRESIDENT,DEM,13,13,7,STAR LOCKE,DEM,0,1,27,28
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,1,DONALD J. TRUMP,REP,10,17,217,244
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,2,RAND PAUL,REP,0,0,0,0
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,3,CARLY FIORINA,REP,0,0,0,0
03/01/2016,OKFUSKEE,"FEDERAL, STATE AND COUNTY",12001,FOR PRESIDENT,REP,13,13,4,MARCO RUBIO,REP,3,14,127,144
